date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,year,month,day,day_of_week,is_weekend,monthly_avg_sales,sales_to_inventory_ratio,inventory_vs_reorder_gap,depletion_rate,days_until_reorder,stockout_risk,demand_std,safety_stock,lead_time_demand,calculated_reorder_point,reorder_point_diff
2024-01-06,SKU_4,WH_5,SUP_5,West,20.0,853.0,8.0,363,0.0,14.67,24.22,0,0,21.18,2024,1,6,5,1,24.470967741935485,0.023446658851086228,490.0,0.8156989247311829,600.7118368591325,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-07,SKU_4,WH_5,SUP_5,West,39.0,814.0,8.0,363,0.0,14.67,24.22,1,0,38.8,2024,1,7,6,1,24.470967741935485,0.04791154791148905,451.0,0.8156989247311829,552.9000784152424,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-08,SKU_4,WH_5,SUP_5,West,18.0,796.0,8.0,363,0.0,14.67,24.22,0,0,12.56,2024,1,8,0,0,24.470967741935485,0.02261306532660476,433.0,0.8156989247311829,530.8331129796009,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-09,SKU_4,WH_5,SUP_5,North,21.0,775.0,8.0,363,0.0,14.67,24.22,0,0,20.15,2024,1,9,1,0,24.470967741935485,0.027096774193513425,412.0,0.8156989247311829,505.0883199713523,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-10,SKU_4,WH_5,SUP_5,South,9.0,766.0,8.0,363,0.0,14.67,24.22,0,0,5.4,2024,1,10,2,0,24.470967741935485,0.011749347258470301,403.0,0.8156989247311829,494.05483725353145,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-11,SKU_4,WH_5,SUP_5,East,20.0,746.0,8.0,363,0.0,14.67,24.22,0,0,20.76,2024,1,11,3,0,24.470967741935485,0.026809651474494895,383.0,0.8156989247311829,469.53598676948525,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-12,SKU_4,WH_5,SUP_5,West,18.0,728.0,9.0,363,0.0,14.67,24.22,0,0,14.5,2024,1,12,4,0,24.470967741935485,0.024725274725240762,365.0,0.8156989247311829,447.4690213338436,0,32.468084527441086,53.57233947027779,7.341290322580646,60.91362979285844,-302.08637020714156
2024-01-13,SKU_4,WH_5,SUP_5,West,26.0,702.0,8.0,363,0.0,14.67,24.22,0,0,29.21,2024,1,13,5,1,24.470967741935485,0.03703703703698428,339.0,0.8156989247311829,415.59451570458356,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-14,SKU_4,WH_5,SUP_5,South,27.0,675.0,8.0,363,0.0,14.67,24.22,0,0,26.53,2024,1,14,6,1,24.470967741935485,0.03999999999994074,312.0,0.8156989247311829,382.49406755112113,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-15,SKU_4,WH_5,SUP_5,South,19.0,656.0,8.0,363,0.0,14.67,24.22,0,0,19.51,2024,1,15,0,0,24.470967741935485,0.02896341463410219,293.0,0.8156989247311829,359.20115959127725,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-16,SKU_4,WH_5,SUP_5,East,16.0,640.0,8.0,363,0.0,14.67,24.22,0,0,12.61,2024,1,16,1,0,24.470967741935485,0.02499999999996094,277.0,0.8156989247311829,339.58607920404023,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-17,SKU_4,WH_5,SUP_5,West,26.0,614.0,8.0,363,0.0,14.67,24.22,0,0,25.72,2024,1,17,2,0,24.470967741935485,0.0423452768728952,251.0,0.8156989247311829,307.7115735747802,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-18,SKU_4,WH_5,SUP_5,West,22.0,592.0,8.0,363,0.0,14.67,24.22,0,0,20.24,2024,1,18,3,0,24.470967741935485,0.03716216216209939,229.0,0.8156989247311829,280.7408380423293,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-19,SKU_4,WH_5,SUP_5,West,25.0,567.0,8.0,363,0.0,14.67,24.22,0,0,20.78,2024,1,19,4,0,24.470967741935485,0.044091710758299665,204.0,0.8156989247311829,250.09227493727153,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-20,SKU_4,WH_5,SUP_5,North,28.0,539.0,8.0,363,0.0,14.67,24.22,0,0,30.1,2024,1,20,5,1,24.470967741935485,0.05194805194795557,176.0,0.8156989247311829,215.7658842596068,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-21,SKU_4,WH_5,SUP_5,??UNKNOWN??,23.0,516.0,8.0,363,0.0,14.67,24.22,0,0,23.11,2024,1,21,6,1,24.470967741935485,0.044573643410766334,153.0,0.8156989247311829,187.56920620295364,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-22,SKU_4,WH_5,SUP_5,East,15.0,501.0,8.0,363,0.0,14.67,24.22,0,0,19.69,2024,1,22,0,0,24.470967741935485,0.02994011976041928,138.0,0.8156989247311829,169.18006833991896,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-23,SKU_4,WH_5,SUP_5,West,23.0,478.0,8.0,363,0.0,14.67,24.22,0,0,24.47,2024,1,23,1,0,24.470967741935485,0.04811715481161482,115.0,0.8156989247311829,140.9833902832658,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-24,SKU_4,WH_5,SUP_5,West,23.0,455.0,8.0,363,0.0,14.67,24.22,1,0,21.12,2024,1,24,2,0,24.470967741935485,0.05054945054933945,92.0,0.8156989247311829,112.78671222661265,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-25,SKU_4,WH_5,SUP_5,West,34.0,421.0,8.0,363,0.0,14.67,24.22,0,0,34.59,2024,1,25,3,0,24.470967741935485,0.08076009501168466,58.0,0.8156989247311829,71.10466640373406,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-26,SKU_4,WH_5,SUP_5,West,24.0,397.0,8.0,363,0.0,14.67,24.22,1,0,25.53,2024,1,26,4,0,24.470967741935485,0.06045340050362606,34.0,0.8156989247311829,41.682045822878585,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-27,SKU_4,WH_5,SUP_5,North,20.0,377.0,8.0,363,0.0,14.67,24.22,0,0,23.28,2024,1,27,5,1,24.470967741935485,0.05305039787784337,14.0,0.8156989247311829,17.16319533883236,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-28,SKU_4,WH_5,SUP_5,East,20.0,357.0,8.0,363,0.0,14.67,24.22,0,0,20.15,2024,1,28,6,1,24.470967741935485,0.05602240896342851,-6.0,0.8156989247311829,-7.355655145213868,1,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-29,SKU_4,WH_5,SUP_5,West,24.0,618.0,8.0,363,285.0,14.67,24.22,0,0,29.82,2024,1,29,0,0,24.470967741935485,0.03883495145624784,255.0,0.8156989247311829,312.6153436715894,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-30,SKU_4,WH_5,SUP_5,East,28.0,590.0,8.0,363,0.0,14.67,24.22,1,0,27.46,2024,1,30,1,0,24.470967741935485,0.04745762711856363,227.0,0.8156989247311829,278.2889529939247,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-01-31,SKU_4,WH_5,SUP_5,North,22.0,568.0,8.0,363,0.0,14.67,24.22,0,0,21.55,2024,1,31,2,0,24.470967741935485,0.03873239436612899,205.0,0.8156989247311829,251.31821746147384,0,32.468084527441086,53.57233947027779,6.525591397849463,60.09793086812725,-302.90206913187274
2024-02-01,SKU_4,WH_5,SUP_5,North,26.0,542.0,8.0,363,0.0,14.67,24.22,0,0,20.15,2024,2,1,3,0,29.6,0.047970479704708545,179.0,0.9866666666666667,181.4189187350484,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-02,SKU_4,WH_5,SUP_5,South,36.0,506.0,8.0,363,0.0,14.67,24.22,1,0,34.3,2024,2,2,4,0,29.6,0.07114624505914793,143.0,0.9866666666666667,144.93243228554147,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-03,SKU_4,WH_5,SUP_5,West,38.0,468.0,8.0,363,0.0,14.67,24.22,0,0,37.89,2024,2,3,5,1,29.6,0.0811965811964077,105.0,0.9866666666666667,106.4189188110619,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-04,SKU_4,WH_5,SUP_5,East,19.0,449.0,8.0,363,0.0,14.67,24.22,0,0,23.33,2024,2,4,6,1,29.6,0.04231625835179885,86.0,0.9866666666666667,87.16216207382213,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-05,SKU_4,WH_5,SUP_5,West,27.0,422.0,8.0,363,0.0,14.67,24.22,0,0,20.15,2024,2,5,0,0,29.6,0.06398104265387683,59.0,0.9866666666666667,59.79729723669193,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-06,SKU_4,WH_5,SUP_5,West,23.0,399.0,8.0,363,0.0,14.67,24.22,0,0,24.91,2024,2,6,1,0,29.6,0.05764411027554475,36.0,0.9866666666666667,36.48648644950694,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-07,SKU_4,WH_5,SUP_5,South,406.0,2960.0,8.0,363,0.0,14.67,24.22,0,0,180.90200854215004,2024,2,7,2,0,29.6,0.13716216216211582,2597.0,0.9866666666666667,2632.094591926931,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-08,SKU_4,WH_5,SUP_5,East,24.0,346.0,8.0,363,0.0,14.67,24.22,0,0,18.81,2024,2,8,3,0,29.6,0.06936416184951051,-17.0,0.9866666666666667,-17.229729712267165,1,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-09,SKU_4,WH_5,SUP_5,South,18.0,466.0,8.0,363,343.0,14.67,24.22,0,0,22.12,2024,2,9,4,0,29.6,0.0386266094419772,103.0,0.9866666666666667,104.3918917860893,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-10,SKU_4,WH_5,SUP_5,East,20.0,651.0,8.0,363,0.0,14.67,24.22,0,0,27.36,2024,2,10,5,1,29.6,0.030721966205789982,288.0,0.9866666666666667,291.89189159605553,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-11,SKU_4,WH_5,SUP_5,South,31.0,620.0,8.0,363,0.0,14.67,24.22,0,0,30.16,2024,2,11,6,1,29.6,0.04999999999991936,257.0,0.9866666666666667,260.4729727089801,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-12,SKU_4,WH_5,SUP_5,West,21.0,599.0,8.0,363,0.0,14.67,24.22,0,0,24.67,2024,2,12,0,0,29.6,0.035058430717804574,236.0,0.9866666666666667,239.18918894676773,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-13,SKU_4,WH_5,SUP_5,North,30.0,569.0,8.0,363,0.0,14.67,24.22,0,0,26.17,2024,2,13,1,0,29.6,0.05272407732855409,206.0,0.9866666666666667,208.7837835721786,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-14,SKU_4,WH_5,SUP_5,East,28.0,541.0,8.0,363,0.0,14.67,24.22,0,0,28.99,2024,2,14,2,0,29.6,0.05175600739361968,178.0,0.9866666666666667,180.40540522256208,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-15,SKU_4,WH_5,SUP_5,South,23.0,518.0,8.0,363,0.0,14.67,24.22,0,0,25.0,2024,2,15,3,0,29.6,0.04440154440145869,155.0,0.9866666666666667,157.0945944353771,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-16,SKU_4,WH_5,SUP_5,South,20.0,489.0,8.0,363,0.0,14.67,24.22,0,0,33.5,2024,2,16,4,0,29.6,0.040899795500938856,126.0,0.9866666666666667,127.7027025732743,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-17,SKU_4,WH_5,SUP_5,West,20.0,469.0,8.0,363,0.0,14.67,24.22,0,0,24.09,2024,2,17,5,1,29.6,0.042643923240847245,106.0,0.9866666666666667,107.43243232354821,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-18,SKU_4,WH_5,SUP_5,West,28.0,441.0,8.0,363,0.0,14.67,24.22,0,0,27.11,2024,2,18,6,1,29.6,0.06349206349191952,78.0,0.9866666666666667,79.0540539739317,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-19,SKU_4,WH_5,SUP_5,East,27.0,414.0,8.0,363,0.0,14.67,24.22,0,0,30.0,2024,2,19,0,0,29.6,0.0652173913041903,51.0,0.9866666666666667,51.689189136801495,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-20,SKU_4,WH_5,SUP_5,East,34.0,380.0,8.0,363,0.0,14.67,24.22,0,0,32.99,2024,2,20,1,0,29.6,0.08947368421029087,17.0,0.9866666666666667,17.229729712267165,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-21,SKU_4,WH_5,SUP_5,North,20.0,353.0,8.0,363,0.0,14.67,24.22,0,0,28.59,2024,2,21,2,0,29.6,0.05665722379587349,-10.0,0.9866666666666667,-10.135135124863039,1,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-22,SKU_4,WH_5,SUP_5,North,21.0,692.0,8.0,363,360.0,14.67,24.22,0,0,20.15,2024,2,22,3,0,29.6,0.030346820809204703,329.0,0.9866666666666667,333.44594560799396,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-23,SKU_4,WH_5,SUP_5,North,28.0,664.0,8.0,363,0.0,14.67,24.22,0,0,27.68,2024,2,23,4,0,29.6,0.04216867469873167,301.0,0.9866666666666667,305.0675672583775,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-24,SKU_4,WH_5,SUP_5,South,30.0,634.0,8.0,363,0.0,14.67,24.22,0,0,33.26,2024,2,24,5,1,29.6,0.047318611987307066,271.0,0.9866666666666667,274.6621618837884,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-25,SKU_4,WH_5,SUP_5,West,35.0,599.0,9.0,363,0.0,14.67,24.22,0,0,32.87,2024,2,25,6,1,29.6,0.05843071786300763,236.0,0.9866666666666667,239.18918894676773,0,32.468084527441086,53.57233947027779,8.88,62.45233947027779,-300.5476605297222
2024-02-26,SKU_4,WH_5,SUP_5,West,25.0,574.0,8.0,363,0.0,14.67,24.22,0,0,25.49,2024,2,26,0,0,29.6,0.04355400696856524,211.0,0.9866666666666667,213.85135113461013,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-27,SKU_4,WH_5,SUP_5,East,34.0,540.0,8.0,363,0.0,14.67,24.22,0,0,40.58,2024,2,27,1,0,29.6,0.06296296296284637,177.0,0.9866666666666667,179.39189171007578,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-28,SKU_4,WH_5,SUP_5,East,38.0,502.0,8.0,363,0.0,14.67,24.22,0,0,45.46,2024,2,28,2,0,29.6,0.07569721115522769,139.0,0.9866666666666667,140.87837823559624,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-02-29,SKU_4,WH_5,SUP_5,West,28.0,474.0,8.0,363,0.0,14.67,24.22,0,0,32.31,2024,2,29,3,0,29.6,0.059071729957681285,111.0,0.9866666666666667,112.49999988597973,0,32.468084527441086,53.57233947027779,7.8933333333333335,61.46567280361112,-301.53432719638886
2024-03-01,SKU_4,WH_5,SUP_5,East,26.0,448.0,8.0,363,0.0,14.67,24.22,0,0,27.4,2024,3,1,4,0,32.56774193548387,0.058035714285584745,85.0,1.0855913978494625,78.29833590251836,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-02,SKU_4,WH_5,SUP_5,North,24.0,424.0,8.0,363,0.0,14.67,24.22,0,0,27.1,2024,3,2,5,1,32.56774193548387,0.056603773584772164,61.0,1.0855913978494625,56.190570471219054,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-03,SKU_4,WH_5,SUP_5,West,20.0,390.0,8.0,363,0.0,14.67,24.22,0,0,37.71,2024,3,3,6,1,32.56774193548387,0.05128205128191979,27.0,1.0855913978494625,24.871236110211715,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-04,SKU_4,WH_5,SUP_5,West,37.0,353.0,9.0,363,0.0,14.67,24.22,1,0,20.15,2024,3,4,0,0,32.56774193548387,0.10481586402236596,-10.0,1.0855913978494625,-9.211568929708042,1,32.468084527441086,53.57233947027779,9.770322580645162,63.342662050922954,-299.65733794907703
2024-03-05,SKU_4,WH_5,SUP_5,West,34.0,814.0,8.0,363,495.0,14.67,24.22,0,0,30.98,2024,3,5,1,0,32.56774193548387,0.041769041768990454,451.0,1.0855913978494625,415.4417587298327,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-06,SKU_4,WH_5,SUP_5,West,22.0,792.0,8.0,363,0.0,14.67,24.22,0,0,21.37,2024,3,6,2,0,32.56774193548387,0.027777777777742704,429.0,1.0855913978494625,395.176307084475,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-07,SKU_4,WH_5,SUP_5,East,38.0,754.0,8.0,363,0.0,14.67,24.22,0,0,39.97,2024,3,7,3,0,32.56774193548387,0.05039787798401804,391.0,1.0855913978494625,360.17234515158447,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-08,SKU_4,WH_5,SUP_5,East,30.0,724.0,8.0,363,0.0,14.67,24.22,0,0,27.91,2024,3,8,4,0,32.56774193548387,0.041436464088340556,361.0,1.0855913978494625,332.5376383624603,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-09,SKU_4,WH_5,SUP_5,West,32.0,692.0,8.0,363,0.0,14.67,24.22,0,0,32.25,2024,3,9,5,1,32.56774193548387,0.046242774566407165,329.0,1.0855913978494625,303.06061778739456,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-10,SKU_4,WH_5,SUP_5,East,31.0,661.0,8.0,363,0.0,14.67,24.22,0,0,20.15,2024,3,10,6,1,32.56774193548387,0.046898638426555374,298.0,1.0855913978494625,274.50475410529964,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-11,SKU_4,WH_5,SUP_5,North,20.0,633.0,8.0,363,0.0,14.67,24.22,0,0,29.38,2024,3,11,0,0,32.56774193548387,0.03159557661922339,270.0,1.0855913978494625,248.71236110211714,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-12,SKU_4,WH_5,SUP_5,South,36.0,597.0,8.0,363,0.0,14.67,24.22,0,0,32.45,2024,3,12,1,0,32.56774193548387,0.06030150753758744,234.0,1.0855913978494625,215.5507129551682,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-13,SKU_4,WH_5,SUP_5,North,34.0,563.0,8.0,363,0.0,14.67,24.22,0,0,20.15,2024,3,13,2,0,32.56774193548387,0.06039076376543447,200.0,1.0855913978494625,184.23137859416084,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-14,SKU_4,WH_5,SUP_5,North,28.0,466.0,8.0,363,0.0,14.67,24.22,0,0,24.95,2024,3,14,3,0,32.56774193548387,0.060085836909742306,103.0,1.0855913978494625,94.87915997599283,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-15,SKU_4,WH_5,SUP_5,East,34.0,501.0,8.0,363,0.0,14.67,24.22,0,0,35.85,2024,3,15,4,0,32.56774193548387,0.06786427145695037,138.0,1.0855913978494625,127.11965122997098,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-16,SKU_4,WH_5,SUP_5,West,22.0,479.0,8.0,363,0.0,14.67,24.22,0,0,18.08,2024,3,16,5,1,32.56774193548387,0.04592901878904817,116.0,1.0855913978494625,106.85419958461328,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-17,SKU_4,WH_5,SUP_5,West,30.0,449.0,8.0,363,0.0,14.67,24.22,0,0,33.23,2024,3,17,6,1,32.56774193548387,0.06681514476599819,86.0,1.0855913978494625,79.21949279548916,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-18,SKU_4,WH_5,SUP_5,South,23.0,426.0,8.0,363,0.0,14.67,24.22,0,0,20.15,2024,3,18,0,0,32.56774193548387,0.05399061032851176,63.0,1.0855913978494625,58.03288425716067,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-19,SKU_4,WH_5,SUP_5,North,19.0,466.0,8.0,363,0.0,14.67,24.22,0,0,21.3,2024,3,19,1,0,32.56774193548387,0.04077253218875371,103.0,1.0855913978494625,94.87915997599283,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-20,SKU_4,WH_5,SUP_5,West,41.0,366.0,8.0,363,0.0,14.67,24.22,0,0,41.34,2024,3,20,2,0,32.56774193548387,0.1120218579231912,3.0,1.0855913978494625,2.763470678912413,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-21,SKU_4,WH_5,SUP_5,West,29.0,337.0,8.0,363,0.0,14.67,24.22,0,0,29.8,2024,3,21,3,0,32.56774193548387,0.08605341246265266,-26.0,1.0855913978494625,-23.95007921724091,1,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-22,SKU_4,WH_5,SUP_5,North,20.0,699.0,9.0,363,382.0,14.67,24.22,0,0,21.59,2024,3,22,4,0,32.56774193548387,0.028612303290373946,336.0,1.0855913978494625,309.50871603819024,0,32.468084527441086,53.57233947027779,9.770322580645162,63.342662050922954,-299.65733794907703
2024-03-23,SKU_4,WH_5,SUP_5,North,26.0,673.0,8.0,363,0.0,14.67,24.22,0,0,25.19,2024,3,23,5,1,32.56774193548387,0.03863298662698569,310.0,1.0855913978494625,285.5586368209493,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-24,SKU_4,WH_5,SUP_5,West,15.0,658.0,9.0,363,0.0,14.67,24.22,0,0,11.8,2024,3,24,6,1,32.56774193548387,0.02279635258355198,295.0,1.0855913978494625,271.74128342638727,0,32.468084527441086,53.57233947027779,9.770322580645162,63.342662050922954,-299.65733794907703
2024-03-25,SKU_4,WH_5,SUP_5,East,34.0,624.0,8.0,363,0.0,14.67,24.22,0,0,33.32,2024,3,25,0,0,32.56774193548387,0.05448717948709217,261.0,1.0855913978494625,240.4219490653799,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-26,SKU_4,WH_5,SUP_5,North,33.0,466.0,8.0,363,0.0,14.67,24.22,0,0,27.21,2024,3,26,1,0,32.56774193548387,0.07081545064362486,103.0,1.0855913978494625,94.87915997599283,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-27,SKU_4,WH_5,SUP_5,East,40.0,551.0,8.0,363,0.0,14.67,24.22,0,0,37.22,2024,3,27,2,0,32.56774193548387,0.07259528130658331,188.0,1.0855913978494625,173.1774958785112,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-28,SKU_4,WH_5,SUP_5,North,23.0,528.0,8.0,363,0.0,14.67,24.22,0,0,24.69,2024,3,28,3,0,32.56774193548387,0.04356060606052356,165.0,1.0855913978494625,151.9908873401827,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-29,SKU_4,WH_5,SUP_5,West,23.0,505.0,8.0,363,0.0,14.67,24.22,0,0,18.46,2024,3,29,4,0,32.56774193548387,0.04554455445535536,142.0,1.0855913978494625,130.8042788018542,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-30,SKU_4,WH_5,SUP_5,North,18.0,487.0,8.0,363,0.0,14.67,24.22,0,0,18.08,2024,3,30,5,1,32.56774193548387,0.036960985626207477,124.0,1.0855913978494625,114.22345472837972,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-03-31,SKU_4,WH_5,SUP_5,West,34.0,453.0,8.0,363,0.0,14.67,24.22,0,0,31.07,2024,3,31,6,1,32.56774193548387,0.07505518763780342,90.0,1.0855913978494625,82.90412036737239,0,32.468084527441086,53.57233947027779,8.6847311827957,62.25707065307349,-300.74292934692653
2024-04-01,SKU_4,WH_5,SUP_5,South,46.0,466.0,8.0,363,0.0,14.67,24.22,1,0,42.98,2024,4,1,0,0,30.026845637583893,0.09871244635171951,103.0,1.0008948545861298,102.90791227983942,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-02,SKU_4,WH_5,SUP_5,North,31.0,376.0,8.0,363,0.0,14.67,24.22,1,0,27.04,2024,4,2,1,0,30.026845637583893,0.08244680851041902,13.0,1.0008948545861298,12.988377278037985,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-03,SKU_4,WH_5,SUP_5,North,17.0,359.0,8.0,363,0.0,14.67,24.22,0,0,13.8,2024,4,3,2,0,30.026845637583893,0.04735376044555055,-4.0,1.0008948545861298,-3.9964237778578418,1,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-04,SKU_4,WH_5,SUP_5,East,27.0,676.0,8.0,363,344.0,14.67,24.22,0,0,24.89,2024,4,4,3,0,30.026845637583893,0.03994082840230778,313.0,1.0008948545861298,312.7201606173761,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
2024-04-05,SKU_4,WH_5,SUP_5,East,38.0,638.0,8.0,363,0.0,14.67,24.22,0,0,32.56,2024,4,5,4,0,30.026845637583893,0.05956112852655241,275.0,1.0008948545861298,274.7541347277266,0,32.468084527441086,53.57233947027779,8.007158836689038,61.579498306966826,-301.4205016930332
