Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast
2024-09-22,SKU_4,WH_4,SUP_1,East,12.0,505.0,12.0,233,0,10.59,17.18,0,0,11.62
2024-09-23,SKU_4,WH_4,SUP_1,East,13.0,492.0,12.0,233,0,10.59,17.18,0,0,10.54
2024-09-24,SKU_4,WH_4,SUP_1,West,8.0,484.0,12.0,233,0,10.59,17.18,0,0,2.63
2024-09-25,SKU_4,WH_4,SUP_1,North,,473.0,12.0,233,0,10.59,17.18,0,0,10.89
2024-09-26,SKU_4,WH_4,SUP_1,West,8.0,465.0,12.0,233,0,10.59,17.18,0,0,1.35
2024-09-27,SKU_4,WH_4,SUP_1,East,9.0,456.0,12.0,233,0,10.59,17.18,0,0,14.03
2024-09-28,SKU_4,WH_4,SUP_1,North,11.0,445.0,12.0,233,0,10.59,17.18,1,0,15.64
2024-09-29,SKU_4,WH_4,SUP_1,South,13.0,432.0,12.0,233,0,10.59,17.18,0,0,11.84
2024-09-30,SKU_4,WH_4,SUP_1,North,13.0,419.0,12.0,233,0,10.59,17.18,0,0,12.91
2024-10-01,SKU_4,WH_4,SUP_1,South,11.0,408.0,12.0,233,0,10.59,17.18,0,0,11.04
2024-10-02,SKU_4,WH_4,SUP_1,North,7.0,401.0,12.0,233,0,10.59,17.18,0,0,5.75
2024-10-03,SKU_4,WH_4,SUP_1,North,,392.0,12.0,233,0,10.59,17.18,0,0,13.45
2024-10-04,SKU_4,WH_4,SUP_1,East,15.0,377.0,12.0,233,0,10.59,17.18,0,0,16.12
2024-10-05,SKU_4,WH_4,SUP_1,West,7.0,370.0,12.0,233,0,10.59,17.18,0,0,4.94
2024-10-06,SKU_4,WH_4,SUP_1,East,13.0,357.0,12.0,233,0,10.59,17.18,0,0,11.4
2024-10-07,SKU_4,WH_4,SUP_1,East,1.0,356.0,12.0,233,0,10.59,17.18,0,0,3.83
2024-10-08,SKU_4,WH_4,SUP_1,South,13.0,343.0,12.0,233,0,10.59,17.18,0,0,11.54
2024-10-09,SKU_4,WH_4,SUP_1,West,15.0,328.0,,233,0,10.59,17.18,0,0,15.09
2024-10-10,SKU_4,WH_4,SUP_1,South,7.0,321.0,12.0,233,0,10.59,17.18,0,0,6.23
2024-10-11,SKU_4,WH_4,SUP_1,,15.0,306.0,12.0,233,0,10.59,17.18,0,0,22.64
2024-10-12,SKU_4,WH_4,SUP_1,North,13.0,293.0,12.0,233,0,10.59,17.18,0,0,11.06
2024-10-13,SKU_4,WH_4,SUP_1,North,6.0,287.0,12.0,233,0,10.59,17.18,0,0,5.48
2024-10-14,SKU_4,WH_4,SUP_1,North,1.0,286.0,12.0,233,0,10.59,17.18,0,0,2.01
2024-10-15,SKU_4,WH_4,SUP_1,East,8.0,278.0,12.0,233,0,10.59,17.18,0,0,
2024-10-16,SKU_4,WH_4,SUP_1,North,17.0,,12.0,233,0,10.59,17.18,0,0,14.9
2024-10-17,SKU_4,WH_4,SUP_1,East,20.0,241.0,12.0,233,0,10.59,17.18,0,0,23.13
2024-10-18,SKU_4,WH_4,SUP_1,West,16.0,225.0,12.0,233,0,10.59,17.18,0,0,12.55
2024-10-19,SKU_4,WH_4,SUP_1,South,19.0,518.0,12.0,233,312,10.59,17.18,0,0,20.54
2024-10-20,SKU_4,WH_4,SUP_1,South,7.0,511.0,12.0,233,0,10.59,17.18,0,0,
2024-10-21,SKU_4,WH_4,SUP_1,??UNKNOWN??,3.0,508.0,12.0,233,0,10.59,17.18,0,0,8.84
2024-10-22,SKU_4,WH_4,SUP_1,East,,499.0,12.0,233,0,10.59,17.18,0,0,7.47
2024-10-23,SKU_4,WH_4,SUP_1,,9.0,,12.0,233,0,10.59,17.18,0,0,2.65
2024-10-24,SKU_4,WH_4,SUP_1,West,1.0,489.0,12.0,233,0,10.59,17.18,0,0,3.47
2024-10-25,SKU_4,WH_4,SUP_1,West,10.0,479.0,12.0,233,0,10.59,17.18,0,0,8.86
2024-10-26,SKU_4,WH_4,SUP_1,North,6.0,473.0,12.0,233,0,10.59,17.18,0,0,8.58
2024-10-27,SKU_4,WH_4,SUP_1,North,2.0,471.0,12.0,233,0,10.59,17.18,0,0,0.78
2024-10-28,SKU_4,WH_4,SUP_1,West,13.0,458.0,12.0,233,0,10.59,17.18,0,0,14.22
2024-10-29,SKU_4,WH_4,SUP_1,South,8.0,450.0,12.0,233,0,10.59,17.18,0,0,6.83
2024-10-30,SKU_4,WH_4,SUP_1,??UNKNOWN??,10.0,,12.0,233,0,10.59,17.18,0,0,10.53
2024-10-31,SKU_4,WH_4,SUP_1,West,,430.0,12.0,233,0,10.59,17.18,0,0,8.71
2024-11-01,SKU_4,WH_4,SUP_1,West,6.0,424.0,12.0,233,0,10.59,17.18,0,0,3.65
2024-11-02,SKU_4,WH_4,SUP_1,South,15.0,409.0,12.0,233,0,10.59,17.18,0,0,14.42
2024-11-03,SKU_4,WH_4,SUP_1,North,22.0,387.0,12.0,233,0,10.59,17.18,1,0,17.99
2024-11-04,SKU_4,WH_4,SUP_1,South,13.0,374.0,12.0,233,0,10.59,17.18,0,0,20.27
2024-11-05,SKU_4,WH_4,SUP_1,East,17.0,357.0,12.0,233,0,10.59,17.18,0,0,15.35
2024-11-06,SKU_4,WH_4,SUP_1,East,2.0,355.0,12.0,233,0,10.59,17.18,0,0,2.53
2024-11-07,SKU_4,WH_4,SUP_1,West,8.0,347.0,12.0,233,0,10.59,17.18,0,0,3.96
not_a_date,SKU_4,WH_4,SUP_1,East,10.0,337.0,12.0,233,0,10.59,17.18,0,0,10.03
2024-11-09,SKU_4,WH_4,SUP_1,West,7.0,330.0,12.0,233,0,10.59,17.18,0,0,7.22
2024-11-10,SKU_4,WH_4,SUP_1,South,8.0,322.0,12.0,233,0,10.59,17.18,0,0,7.03
2024-11-11,SKU_4,WH_4,SUP_1,West,21.0,301.0,12.0,233,0,10.59,17.18,0,0,17.08
2024-11-12,SKU_4,WH_4,SUP_1,East,11.0,290.0,,233,0,10.59,17.18,0,0,9.09
2024-11-13,SKU_4,WH_4,SUP_1,West,14.0,276.0,12.0,233,0,10.59,17.18,1,0,13.95
2024-11-14,SKU_4,WH_4,SUP_1,West,10.0,266.0,12.0,233,0,10.59,17.18,0,0,7.64
2024-11-15,SKU_4,WH_4,SUP_1,South,10.0,256.0,12.0,233,0,10.59,17.18,0,0,12.16
2024-11-16,SKU_4,WH_4,SUP_1,,14.0,242.0,12.0,233,0,10.59,17.18,0,0,12.8
2024-11-17,SKU_4,WH_4,SUP_1,North,11.0,231.0,12.0,233,0,10.59,17.18,0,0,11.03
2024-11-18,SKU_4,WH_4,SUP_1,East,15.0,669.0,12.0,233,453,10.59,17.18,0,0,11.52
2024-11-19,SKU_4,WH_4,SUP_1,South,8.0,661.0,12.0,233,0,10.59,17.18,0,0,7.6
2024-11-20,SKU_4,WH_4,SUP_1,??UNKNOWN??,15.0,646.0,12.0,233,0,10.59,17.18,1,0,16.58
2024-11-21,SKU_4,WH_4,SUP_1,North,missing,635.0,12.0,233,0,10.59,17.18,0,0,8.16
2024-11-22,SKU_4,WH_4,SUP_1,South,18.0,617.0,,233,0,10.59,17.18,0,0,17.91
2024-11-23,SKU_4,WH_4,SUP_1,North,4.0,613.0,12.0,233,0,10.59,17.18,0,0,3.32
2024-11-24,SKU_4,WH_4,SUP_1,East,20.0,593.0,12.0,233,0,10.59,17.18,0,0,
2024-11-25,SKU_4,WH_4,SUP_1,South,16.0,577.0,12.0,233,0,10.59,17.18,0,0,12.55
2024-11-26,SKU_4,WH_4,SUP_1,West,8.0,569.0,,233,0,10.59,17.18,0,0,12.57
2024-11-27,SKU_4,WH_4,SUP_1,West,,562.0,12.0,233,0,10.59,17.18,0,0,6.17
2024-11-28,SKU_4,WH_4,SUP_1,South,4.0,558.0,12.0,233,0,10.59,17.18,0,0,6.97
2024-11-29,SKU_4,WH_4,SUP_1,South,19.0,539.0,12.0,233,0,10.59,17.18,0,0,13.99
2024-11-30,SKU_4,WH_4,SUP_1,West,17.0,522.0,12.0,233,0,10.59,17.18,0,0,17.44
2024-12-01,SKU_4,WH_4,SUP_1,North,11.0,511.0,12.0,233,0,10.59,17.18,0,0,6.78
2024-12-02,SKU_4,WH_4,SUP_1,North,21.0,490.0,12.0,233,0,10.59,17.18,0,0,23.73
2024-12-03,SKU_4,WH_4,SUP_1,West,18.0,472.0,12.0,233,0,10.59,17.18,0,0,16.5
2024-12-04,SKU_4,WH_4,SUP_1,South,12.0,460.0,12.0,233,0,10.59,17.18,0,0,7.21
2024-12-05,SKU_4,WH_4,SUP_1,East,16.0,444.0,12.0,233,0,10.59,17.18,0,0,15.22
2024-12-06,SKU_4,WH_4,SUP_1,,27.0,417.0,12.0,233,0,10.59,17.18,1,0,31.69
2024-12-07,SKU_4,WH_4,SUP_1,North,23.0,394.0,12.0,233,0,10.59,17.18,0,0,24.99
2024-12-08,SKU_4,WH_4,SUP_1,South,,379.0,12.0,233,0,10.59,17.18,0,0,10.34
2024-12-09,SKU_4,WH_4,SUP_1,North,12.0,367.0,12.0,233,0,10.59,17.18,0,0,10.87
2024-12-10,SKU_4,WH_4,SUP_1,North,9.0,358.0,12.0,233,0,10.59,17.18,0,0,13.29
2024-12-11,SKU_4,WH_4,SUP_1,West,17.0,341.0,12.0,233,0,10.59,17.18,0,0,24.88
2024-12-12,SKU_4,WH_4,SUP_1,South,12.0,329.0,12.0,233,0,10.59,17.18,0,0,11.1
2024-12-13,SKU_4,WH_4,SUP_1,North,21.0,308.0,12.0,233,0,10.59,17.18,0,0,20.57
2024-12-14,SKU_4,WH_4,SUP_1,,14.0,294.0,12.0,233,0,10.59,17.18,0,0,11.29
2024-12-15,SKU_4,WH_4,SUP_1,East,24.0,270.0,12.0,233,0,10.59,17.18,1,0,30.31
2024-12-16,SKU_4,WH_4,SUP_1,East,13.0,257.0,12.0,233,0,10.59,17.18,0,0,15.32
2024-12-17,SKU_4,WH_4,SUP_1,South,26.0,231.0,12.0,233,0,10.59,17.18,0,0,29.69
not_a_date,SKU_4,WH_4,SUP_1,East,18.0,634.0,12.0,233,421,10.59,17.18,0,0,
2024-12-19,SKU_4,WH_4,SUP_1,East,17.0,617.0,12.0,233,0,10.59,17.18,0,0,14.88
2024-12-20,SKU_4,WH_4,SUP_1,East,17.0,600.0,12.0,233,0,10.59,17.18,0,0,13.32
2024-12-21,SKU_4,WH_4,SUP_1,West,,581.0,12.0,233,0,10.59,17.18,0,0,21.13
2024-12-22,SKU_4,WH_4,SUP_1,South,,562.0,12.0,233,0,10.59,17.18,0,0,N/A
2024-12-23,SKU_4,WH_4,SUP_1,West,13.0,549.0,12.0,233,0,10.59,17.18,0,0,14.94
2024-12-24,SKU_4,WH_4,SUP_1,South,16.0,,12.0,233,0,10.59,17.18,0,0,23.99
2024-12-25,SKU_4,WH_4,SUP_1,North,19.0,514.0,12.0,233,0,10.59,17.18,0,0,16.46
2024-12-26,SKU_4,WH_4,SUP_1,South,,489.0,,233,0,10.59,17.18,0,0,27.7
2024-12-27,SKU_4,WH_4,SUP_1,??UNKNOWN??,22.0,467.0,12.0,233,0,10.59,17.18,0,0,20.23
2024-12-28,SKU_4,WH_4,SUP_1,North,22.0,445.0,12.0,233,0,10.59,17.18,0,0,20.89
2024-12-29,SKU_4,WH_4,SUP_1,North,10.0,435.0,12.0,233,0,10.59,17.18,0,0,8.81
2024-12-30,SKU_4,WH_4,SUP_1,East,23.0,,12.0,233,0,10.59,17.18,0,0,21.92
2024-01-01,SKU_4,WH_5,SUP_5,East,11.0,957.0,8.0,363,0,14.67,24.22,0,0,15.16
2024-01-02,SKU_4,WH_5,SUP_5,East,25.0,932.0,8.0,363,0,14.67,24.22,0,0,28.94
2024-01-03,SKU_4,WH_5,SUP_5,East,22.0,910.0,8.0,363,0,14.67,24.22,0,0,22.23
2024-01-04,SKU_4,WH_5,SUP_5,North,14.0,896.0,8.0,363,0,14.67,24.22,0,0,14.02
2024-01-05,SKU_4,WH_5,SUP_5,South,23.0,873.0,8.0,363,0,14.67,24.22,0,0,25.79
2024-01-06,SKU_4,WH_5,SUP_5,West,20.0,853.0,8.0,363,0,14.67,24.22,0,0,21.18
2024-01-07,SKU_4,WH_5,SUP_5,West,39.0,814.0,8.0,363,0,14.67,24.22,1,0,38.8
2024-01-08,SKU_4,WH_5,SUP_5,West,18.0,796.0,8.0,363,0,14.67,24.22,0,0,12.56
2024-01-09,SKU_4,WH_5,SUP_5,North,21.0,775.0,8.0,363,0,14.67,24.22,0,0,
2024-01-10,SKU_4,WH_5,SUP_5,South,9.0,766.0,8.0,363,0,14.67,24.22,0,0,5.4
2024-01-11,SKU_4,WH_5,SUP_5,East,20.0,746.0,8.0,363,0,14.67,24.22,0,0,20.76
2024-01-12,SKU_4,WH_5,SUP_5,West,18.0,728.0,,363,0,14.67,24.22,0,0,14.5
2024-01-13,SKU_4,WH_5,SUP_5,West,26.0,702.0,8.0,363,0,14.67,24.22,0,0,29.21
2024-01-14,SKU_4,WH_5,SUP_5,South,27.0,675.0,8.0,363,0,14.67,24.22,0,0,26.53
2024-01-15,SKU_4,WH_5,SUP_5,South,19.0,656.0,8.0,363,0,14.67,24.22,0,0,19.51
2024-01-16,SKU_4,WH_5,SUP_5,East,16.0,640.0,8.0,363,0,14.67,24.22,0,0,12.61
2024-01-17,SKU_4,WH_5,SUP_5,West,26.0,614.0,8.0,363,0,14.67,24.22,0,0,25.72
2024-01-18,SKU_4,WH_5,SUP_5,West,22.0,592.0,8.0,363,0,14.67,24.22,0,0,20.24
2024-01-19,SKU_4,WH_5,SUP_5,West,25.0,567.0,8.0,363,0,14.67,24.22,0,0,20.78
2024-01-20,SKU_4,WH_5,SUP_5,North,28.0,539.0,8.0,363,0,14.67,24.22,0,0,30.1
2024-01-21,SKU_4,WH_5,SUP_5,??UNKNOWN??,23.0,516.0,8.0,363,0,14.67,24.22,0,0,23.11
2024-01-22,SKU_4,WH_5,SUP_5,East,15.0,501.0,8.0,363,0,14.67,24.22,0,0,19.69
2024-01-23,SKU_4,WH_5,SUP_5,West,23.0,478.0,8.0,363,0,14.67,24.22,0,0,24.47
2024-01-24,SKU_4,WH_5,SUP_5,West,23.0,455.0,8.0,363,0,14.67,24.22,1,0,21.12
2024-01-25,SKU_4,WH_5,SUP_5,West,34.0,421.0,8.0,363,0,14.67,24.22,0,0,34.59
2024-01-26,SKU_4,WH_5,SUP_5,West,24.0,397.0,8.0,363,0,14.67,24.22,1,0,25.53
2024-01-27,SKU_4,WH_5,SUP_5,North,,377.0,8.0,363,0,14.67,24.22,0,0,23.28
2024-01-28,SKU_4,WH_5,SUP_5,East,20.0,357.0,8.0,363,0,14.67,24.22,0,0,
2024-01-29,SKU_4,WH_5,SUP_5,West,24.0,618.0,8.0,363,285,14.67,24.22,0,0,29.82
2024-01-30,SKU_4,WH_5,SUP_5,East,28.0,590.0,8.0,363,0,14.67,24.22,1,0,27.46
2024-01-31,SKU_4,WH_5,SUP_5,North,22.0,568.0,8.0,363,0,14.67,24.22,0,0,21.55
2024-02-01,SKU_4,WH_5,SUP_5,North,26.0,542.0,8.0,363,0,14.67,24.22,0,0,
2024-02-02,SKU_4,WH_5,SUP_5,South,36.0,506.0,8.0,363,0,14.67,24.22,1,0,34.3
2024-02-03,SKU_4,WH_5,SUP_5,West,38.0,468.0,8.0,363,0,14.67,24.22,0,0,37.89
2024-02-04,SKU_4,WH_5,SUP_5,East,19.0,449.0,8.0,363,0,14.67,24.22,0,0,23.33
2024-02-05,SKU_4,WH_5,SUP_5,West,27.0,422.0,8.0,363,0,14.67,24.22,0,0,
2024-02-06,SKU_4,WH_5,SUP_5,West,23.0,399.0,8.0,363,0,14.67,24.22,0,0,24.91
2024-02-07,SKU_4,WH_5,SUP_5,South,406.0,2960.0,8.0,363,0,14.67,24.22,0,0,180.90200854215004
2024-02-08,SKU_4,WH_5,SUP_5,East,24.0,346.0,8.0,363,0,14.67,24.22,0,0,18.81
2024-02-09,SKU_4,WH_5,SUP_5,South,18.0,,8.0,363,343,14.67,24.22,0,0,22.12
2024-02-10,SKU_4,WH_5,SUP_5,East,20.0,651.0,8.0,363,0,14.67,24.22,0,0,27.36
2024-02-11,SKU_4,WH_5,SUP_5,South,31.0,620.0,8.0,363,0,14.67,24.22,0,0,30.16
2024-02-12,SKU_4,WH_5,SUP_5,West,21.0,599.0,8.0,363,0,14.67,24.22,0,0,24.67
2024-02-13,SKU_4,WH_5,SUP_5,,30.0,569.0,8.0,363,0,14.67,24.22,0,0,26.17
2024-02-14,SKU_4,WH_5,SUP_5,East,28.0,541.0,8.0,363,0,14.67,24.22,0,0,28.99
2024-02-15,SKU_4,WH_5,SUP_5,South,23.0,518.0,8.0,363,0,14.67,24.22,0,0,25.0
2024-02-16,SKU_4,WH_5,SUP_5,South,,489.0,8.0,363,0,14.67,24.22,0,0,33.5
2024-02-17,SKU_4,WH_5,SUP_5,West,20.0,469.0,8.0,363,0,14.67,24.22,0,0,24.09
2024-02-18,SKU_4,WH_5,SUP_5,West,28.0,441.0,8.0,363,0,14.67,24.22,0,0,27.11
2024-02-19,SKU_4,WH_5,SUP_5,East,27.0,414.0,8.0,363,0,14.67,24.22,0,0,30.0
2024-02-20,SKU_4,WH_5,SUP_5,East,34.0,380.0,8.0,363,0,14.67,24.22,0,0,32.99
2024-02-21,SKU_4,WH_5,SUP_5,North,,353.0,8.0,363,0,14.67,24.22,0,0,28.59
2024-02-22,SKU_4,WH_5,SUP_5,North,21.0,692.0,8.0,363,360,14.67,24.22,0,0,
2024-02-23,SKU_4,WH_5,SUP_5,North,28.0,664.0,8.0,363,0,14.67,24.22,0,0,27.68
2024-02-24,SKU_4,WH_5,SUP_5,South,30.0,634.0,8.0,363,0,14.67,24.22,0,0,33.26
2024-02-25,SKU_4,WH_5,SUP_5,West,35.0,599.0,,363,0,14.67,24.22,0,0,32.87
2024-02-26,SKU_4,WH_5,SUP_5,West,25.0,574.0,8.0,363,0,14.67,24.22,0,0,25.49
2024-02-27,SKU_4,WH_5,SUP_5,East,34.0,540.0,8.0,363,0,14.67,24.22,0,0,40.58
2024-02-28,SKU_4,WH_5,SUP_5,East,38.0,502.0,8.0,363,0,14.67,24.22,0,0,45.46
2024-02-29,SKU_4,WH_5,SUP_5,West,28.0,474.0,8.0,363,0,14.67,24.22,0,0,32.31
2024-03-01,SKU_4,WH_5,SUP_5,East,26.0,448.0,8.0,363,0,14.67,24.22,0,0,27.4
2024-03-02,SKU_4,WH_5,SUP_5,North,24.0,424.0,8.0,363,0,14.67,24.22,0,0,27.1
2024-03-03,SKU_4,WH_5,SUP_5,West,,390.0,8.0,363,0,14.67,24.22,0,0,37.71
2024-03-04,SKU_4,WH_5,SUP_5,West,37.0,353.0,,363,0,14.67,24.22,1,0,
2024-03-05,SKU_4,WH_5,SUP_5,West,34.0,814.0,8.0,363,495,14.67,24.22,0,0,30.98
2024-03-06,SKU_4,WH_5,SUP_5,West,22.0,792.0,8.0,363,0,14.67,24.22,0,0,21.37
2024-03-07,SKU_4,WH_5,SUP_5,East,38.0,754.0,8.0,363,0,14.67,24.22,0,0,39.97
2024-03-08,SKU_4,WH_5,SUP_5,East,30.0,724.0,8.0,363,0,14.67,24.22,0,0,27.91
2024-03-09,SKU_4,WH_5,SUP_5,West,32.0,692.0,8.0,363,0,14.67,24.22,0,0,32.25
2024-03-10,SKU_4,WH_5,SUP_5,East,31.0,661.0,8.0,363,0,14.67,24.22,0,0,
2024-03-11,SKU_4,WH_5,SUP_5,North,,633.0,8.0,363,0,14.67,24.22,0,0,29.38
2024-03-12,SKU_4,WH_5,SUP_5,South,36.0,597.0,8.0,363,0,14.67,24.22,0,0,32.45
2024-03-13,SKU_4,WH_5,SUP_5,North,34.0,563.0,8.0,363,0,14.67,24.22,0,0,
2024-03-14,SKU_4,WH_5,SUP_5,North,28.0,,8.0,363,0,14.67,24.22,0,0,24.95
2024-03-15,SKU_4,WH_5,SUP_5,East,34.0,501.0,8.0,363,0,14.67,24.22,0,0,35.85
2024-03-16,SKU_4,WH_5,SUP_5,West,22.0,479.0,8.0,363,0,14.67,24.22,0,0,18.08
2024-03-17,SKU_4,WH_5,SUP_5,West,30.0,449.0,8.0,363,0,14.67,24.22,0,0,33.23
2024-03-18,SKU_4,WH_5,SUP_5,South,23.0,426.0,8.0,363,0,14.67,24.22,0,0,20.15
2024-03-19,SKU_4,WH_5,SUP_5,,19.0,,8.0,363,0,14.67,24.22,0,0,21.3
2024-03-20,SKU_4,WH_5,SUP_5,West,41.0,366.0,8.0,363,0,14.67,24.22,0,0,41.34
2024-03-21,SKU_4,WH_5,SUP_5,West,29.0,337.0,8.0,363,0,14.67,24.22,0,0,29.8
2024-03-22,SKU_4,WH_5,SUP_5,North,20.0,699.0,,363,382,14.67,24.22,0,0,21.59
2024-03-23,SKU_4,WH_5,SUP_5,North,26.0,673.0,8.0,363,0,14.67,24.22,0,0,25.19
2024-03-24,SKU_4,WH_5,SUP_5,West,15.0,658.0,,363,0,14.67,24.22,0,0,11.8
2024-03-25,SKU_4,WH_5,SUP_5,East,34.0,624.0,8.0,363,0,14.67,24.22,0,0,33.32
2024-03-26,SKU_4,WH_5,SUP_5,North,33.0,,8.0,363,0,14.67,24.22,0,0,27.21
2024-03-27,SKU_4,WH_5,SUP_5,East,40.0,551.0,8.0,363,0,14.67,24.22,0,0,37.22
2024-03-28,SKU_4,WH_5,SUP_5,North,23.0,528.0,8.0,363,0,14.67,24.22,0,0,24.69
2024-03-29,SKU_4,WH_5,SUP_5,West,23.0,505.0,8.0,363,0,14.67,24.22,0,0,18.46
2024-03-30,SKU_4,WH_5,SUP_5,North,18.0,487.0,8.0,363,0,14.67,24.22,0,0,18.08
2024-03-31,SKU_4,WH_5,SUP_5,West,34.0,453.0,8.0,363,0,14.67,24.22,0,0,31.07
2024-04-01,SKU_4,WH_5,SUP_5,South,46.0,,8.0,363,0,14.67,24.22,1,0,42.98
2024-04-02,SKU_4,WH_5,SUP_5,North,31.0,376.0,8.0,363,0,14.67,24.22,1,0,27.04
2024-04-03,SKU_4,WH_5,SUP_5,North,17.0,359.0,8.0,363,0,14.67,24.22,0,0,13.8
2024-04-04,SKU_4,WH_5,SUP_5,East,27.0,676.0,8.0,363,344,14.67,24.22,0,0,24.89
2024-04-05,SKU_4,WH_5,SUP_5,East,38.0,638.0,8.0,363,0,14.67,24.22,0,0,32.56
2024-04-06,SKU_4,WH_5,SUP_5,South,33.0,605.0,8.0,363,0,14.67,24.22,1,0,34.32
2024-04-07,SKU_4,WH_5,SUP_5,South,22.0,583.0,8.0,363,0,14.67,24.22,0,0,19.17
2024-04-08,SKU_4,WH_5,SUP_5,South,19.0,564.0,8.0,363,0,14.67,24.22,0,0,16.29
2024-04-09,SKU_4,WH_5,SUP_5,East,28.0,536.0,8.0,363,0,14.67,24.22,0,0,29.07
2024-04-10,SKU_4,WH_5,SUP_5,North,33.0,503.0,8.0,363,0,14.67,24.22,0,0,33.35
2024-04-11,SKU_4,WH_5,SUP_5,West,31.0,472.0,8.0,363,0,14.67,24.22,0,0,26.69
2024-04-12,SKU_4,WH_5,SUP_5,West,40.0,432.0,8.0,363,0,14.67,24.22,0,0,40.14
2024-04-13,SKU_4,WH_5,SUP_5,North,32.0,400.0,8.0,363,0,14.67,24.22,0,0,33.07
2024-04-14,SKU_4,WH_5,SUP_5,West,32.0,,8.0,363,0,14.67,24.22,0,0,30.61
2024-04-15,SKU_4,WH_5,SUP_5,North,38.0,330.0,8.0,363,0,14.67,24.22,0,0,42.63
2024-04-16,SKU_4,WH_5,SUP_5,West,33.0,622.0,8.0,363,325,14.67,24.22,0,0,38.56
2024-04-17,SKU_4,WH_5,SUP_5,South,21.0,601.0,,363,0,14.67,24.22,0,0,18.7
2024-04-18,SKU_4,WH_5,SUP_5,West,28.0,573.0,8.0,363,0,14.67,24.22,0,0,27.71
2024-04-19,SKU_4,WH_5,SUP_5,West,27.0,546.0,8.0,363,0,14.67,24.22,0,0,26.28
2024-04-20,SKU_4,WH_5,SUP_5,South,,512.0,8.0,363,0,14.67,24.22,0,0,35.24
2024-04-21,SKU_4,WH_5,SUP_5,North,36.0,476.0,8.0,363,0,14.67,24.22,0,0,40.99
2024-04-22,SKU_4,WH_5,SUP_5,South,30.0,446.0,8.0,363,0,14.67,24.22,0,0,31.23
2024-04-23,SKU_4,WH_5,SUP_5,North,34.0,412.0,,363,0,14.67,24.22,0,0,25.99
2024-04-24,SKU_4,WH_5,SUP_5,East,,377.0,8.0,363,0,14.67,24.22,0,0,34.23
2024-04-25,SKU_4,WH_5,SUP_5,West,,346.0,8.0,363,0,14.67,24.22,0,0,30.01
2024-04-26,SKU_4,WH_5,SUP_5,North,29.0,625.0,8.0,363,308,14.67,24.22,0,0,32.08
2024-04-27,SKU_4,WH_5,SUP_5,,36.0,589.0,8.0,363,0,14.67,24.22,0,0,38.25
2024-04-28,SKU_4,WH_5,SUP_5,North,28.0,561.0,8.0,363,0,14.67,24.22,0,0,27.77
2024-04-29,SKU_4,WH_5,SUP_5,North,30.0,531.0,8.0,363,0,14.67,24.22,0,0,32.46
2024-04-30,SKU_4,WH_5,SUP_5,,40.0,491.0,8.0,363,0,14.67,24.22,1,0,42.41
2024-05-01,SKU_4,WH_5,SUP_5,North,25.0,466.0,8.0,363,0,14.67,24.22,0,0,28.28
2024-05-02,SKU_4,WH_5,SUP_5,East,24.0,442.0,8.0,363,0,14.67,24.22,0,0,17.24
2024-05-03,SKU_4,WH_5,SUP_5,East,22.0,420.0,8.0,363,0,14.67,24.22,0,0,19.45
2024-05-04,SKU_4,WH_5,SUP_5,North,31.0,389.0,8.0,363,0,14.67,24.22,0,0,33.29
not_a_date,SKU_4,WH_5,SUP_5,East,36.0,353.0,8.0,363,0,14.67,24.22,0,0,34.19
2024-05-06,SKU_4,WH_5,SUP_5,West,30.0,760.0,8.0,363,437,14.67,24.22,0,0,35.15
2024-05-07,SKU_4,WH_5,SUP_5,North,21.0,739.0,8.0,363,0,14.67,24.22,0,0,21.22
2024-05-08,SKU_4,WH_5,SUP_5,East,22.0,717.0,8.0,363,0,14.67,24.22,0,0,20.4
2024-05-09,SKU_4,WH_5,SUP_5,North,36.0,681.0,8.0,363,0,14.67,24.22,0,0,41.99
2024-05-10,SKU_4,WH_5,SUP_5,East,22.0,659.0,8.0,363,0,14.67,24.22,0,0,24.19
2024-05-11,SKU_4,WH_5,SUP_5,South,24.0,635.0,8.0,363,0,14.67,24.22,0,0,24.35
2024-05-12,SKU_4,WH_5,SUP_5,North,33.0,602.0,8.0,363,0,14.67,24.22,0,0,32.47
2024-05-13,SKU_4,WH_5,SUP_5,East,32.0,570.0,8.0,363,0,14.67,24.22,0,0,35.2
2024-05-14,SKU_4,WH_5,SUP_5,South,30.0,540.0,8.0,363,0,14.67,24.22,0,0,30.52
2024-05-15,SKU_4,WH_5,SUP_5,West,36.0,504.0,8.0,363,0,14.67,24.22,1,0,35.74
2024-05-16,SKU_4,WH_5,SUP_5,East,33.0,471.0,8.0,363,0,14.67,24.22,0,0,38.44
2024-05-17,SKU_4,WH_5,SUP_5,South,,436.0,8.0,363,0,14.67,24.22,0,0,39.55
2024-05-18,SKU_4,WH_5,SUP_5,North,29.0,407.0,8.0,363,0,14.67,24.22,0,0,23.29
2024-05-19,SKU_4,WH_5,SUP_5,East,29.0,378.0,8.0,363,0,14.67,24.22,0,0,30.65
2024-05-20,SKU_4,WH_5,SUP_5,South,21.0,357.0,8.0,363,0,14.67,24.22,0,0,20.63
